Sample_ID,site,site_shortcode,week,Region,season,date,year,size,size_code,total_organisms,C_Polychaete,P_Echinodermata,P_mollusca,sP_Crustacea,sP_Vertebrata,P_Sipuncula,unknown ,sC_Sedentaria ,sC_Errantia_Aciculata ,C_Ophiuroidea ,C_Echinoidea,C_Caudofoveata ,C_Bivalvia ,C_Gastropoda ,C_Scaphopoda,O_Amphipoda,sO_Cladocera ,sC_Copepoda ,O_Decapoda ,O_Cumacea ,C_Ostracoda ,fragments,temp,sal_psu,DO_sat,DO_mgL,pH,Chlorophyll_ugL,BGA_ugL,BGA_RFU,depth
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,11/12/19,2019,combined,SUM,35,10,0,13,12,0,0,0,10,0,0,0,6,7,0,0,0,1,9,2,0,0,41,30.122,35.35,57.6,3.57,8.01,0.82,-0.56,0.42,17.216
PUCL_WXX_OB_HS_LG,P_Caracol,PUCL,WXX,OB,HS,11/19/19,2019,500,LG,10,8,0,1,1,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,6,29.858,35.29,47.4,2.96,7.98,1.27,0.65,0.89,17.295
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,11/19/19,2019,250,SM,6,4,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,20,29.858,35.29,47.4,2.96,7.98,1.27,0.65,0.89,17.295
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,11/19/19,2019,combined,SUM,16,12,0,1,3,0,0,0,12,0,0,0,1,0,0,0,1,0,1,0,0,1,26,29.858,35.29,47.4,2.96,7.98,1.27,0.65,0.89,17.295
PUCL_WXX_OB_HS_LG,P_Caracol,PUCL,WXX,OB,HS,11/26/19,2019,500,LG,15,4,0,4,7,0,0,0,4,0,0,0,1,1,2,0,1,0,3,2,0,1,17,28.637,34.92,94.1,6,8.16,0.44,0.47,-0.19,17.464
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,11/26/19,2019,250,SM,14,12,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,11,28.637,34.92,94.1,6,8.16,0.44,0.47,-0.19,17.464
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,11/26/19,2019,combined,SUM,29,16,0,4,9,0,0,0,16,0,0,0,1,1,2,0,1,0,3,3,0,2,28,28.637,34.92,94.1,6,8.16,0.44,0.47,-0.19,17.464
PUCL_WXX_OB_HS_LG,P_Caracol,PUCL,WXX,OB,HS,12/3/19,2019,500,LG,7,4,0,1,2,0,0,0,4,0,0,0,0,1,0,0,1,0,0,1,0,0,9,28.991,35.16,64.4,4.08,8.08,1.31,2.94,0.82,17.309
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/3/19,2019,250,SM,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.991,35.16,64.4,4.08,8.08,1.31,2.94,0.82,17.309
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/3/19,2019,combined,SUM,12,9,0,1,2,0,0,0,9,0,0,0,0,1,0,0,1,0,0,1,0,0,10,28.991,35.16,64.4,4.08,8.08,1.31,2.94,0.82,17.309
PUCL_WXX_OB_HS_LG,P_Caracol,PUCL,WXX,OB,HS,12/10/19,2019,500,LG,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.412,35.14,46,2.89,7.99,2.63,4.44,1.43,17.459
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/10/19,2019,250,SM,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29.412,35.14,46,2.89,7.99,2.63,4.44,1.43,17.459
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/10/19,2019,combined,SUM,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29.412,35.14,46,2.89,7.99,2.63,4.44,1.43,17.459
PUCL_WXX_OB_HS_LG,P_Caracol,PUCL,WXX,OB,HS,12/17/19,2019,500,LG,6,4,0,1,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,4,28.791,34.94,68.5,4.36,8.09,3.02,7,2.47,17.302
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/17/19,2019,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.791,34.94,68.5,4.36,8.09,3.02,7,2.47,17.302
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/17/19,2019,combined,SUM,6,4,0,1,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,5,28.791,34.94,68.5,4.36,8.09,3.02,7,2.47,17.302
PUCL_WXX_OB_HS_LG,P_Caracol,PUCL,WXX,OB,HS,12/23/19,2019,500,LG,14,4,3,7,0,0,0,0,4,0,3,0,1,6,0,0,0,0,0,0,0,0,30,29.149,35.02,52.6,3.32,7.93,2.79,2.75,1.06,17.549
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/23/19,2019,250,SM,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.149,35.02,52.6,3.32,7.93,2.79,2.75,1.06,17.549
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/23/19,2019,combined,SUM,15,5,3,7,0,0,0,0,5,0,3,0,1,6,0,0,0,0,0,0,0,0,31,29.149,35.02,52.6,3.32,7.93,2.79,2.75,1.06,17.549
PUCL_WXX_OB_HS_LG,P_Caracol,PUCL,WXX,OB,HS,12/30/19,2019,500,LG,6,3,0,3,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,8,28.127,34.12,78.1,5.05,8.05,0.64,0.56,0.5,15.806
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/30/19,2019,250,SM,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.127,34.12,78.1,5.05,8.05,0.64,0.56,0.5,15.806
PUCL_WXX_OB_HS_SM,P_Caracol,PUCL,WXX,OB,HS,12/30/19,2019,combined,SUM,8,5,0,3,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,8,28.127,34.12,78.1,5.05,8.05,0.64,0.56,0.5,15.806
PUCL_WXX_OB_NS_LG,P_Caracol,PUCL,WXX,OB,NS,1/7/20,2020,500,LG,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28.292,35.14,92.6,5.93,8.13,0.66,0.09,0.38,16.066
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,1/7/20,2020,250,SM,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28.292,35.14,92.6,5.93,8.13,0.66,0.09,0.38,16.066
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,1/7/20,2020,combined,SUM,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28.292,35.14,92.6,5.93,8.13,0.66,0.09,0.38,16.066
PUCL_WXX_OB_NS_LG,P_Caracol,PUCL,WXX,OB,NS,1/14/20,2020,500,LG,4,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.124,34.67,90.3,5.82,8.2,4.35,4.78,1.58,17.249
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,1/14/20,2020,250,SM,6,5,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,28.124,34.67,90.3,5.82,8.2,4.35,4.78,1.58,17.249
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,1/14/20,2020,combined,SUM,10,8,0,1,1,0,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,0,3,28.124,34.67,90.3,5.82,8.2,4.35,4.78,1.58,17.249
PUCL_WXX_OB_NS_LG,P_Caracol,PUCL,WXX,OB,NS,1/21/20,2020,500,LG,11,2,0,9,0,0,0,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,4,27.846,35.2,86.7,5.59,8.01,1.13,1.41,0.41,17.373
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,1/21/20,2020,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.846,35.2,86.7,5.59,8.01,1.13,1.41,0.41,17.373
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,1/21/20,2020,combined,SUM,11,2,0,9,0,0,0,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,4,27.846,35.2,86.7,5.59,8.01,1.13,1.41,0.41,17.373
PUCL_WXX_OB_NS_LG,P_Caracol,PUCL,WXX,OB,NS,1/28/20,2020,500,LG,16,1,0,15,0,0,0,0,1,0,0,0,2,13,0,0,0,0,0,0,0,0,2,27.497,34.87,94.6,6.15,8.1,1.28,2.45,0.7,17.308
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,1/28/20,2020,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.497,34.87,94.6,6.15,8.1,1.28,2.45,0.7,17.308
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,1/28/20,2020,combined,SUM,16,1,0,15,0,0,0,0,1,0,0,0,2,13,0,0,0,0,0,0,0,0,2,27.497,34.87,94.6,6.15,8.1,1.28,2.45,0.7,17.308
PUCL_WXX_OB_NS_LG,P_Caracol,PUCL,WXX,OB,NS,2/4/20,2020,500,LG,12,8,0,2,1,0,0,1,8,0,0,0,1,1,0,0,0,0,1,0,0,0,11,27.791,35.19,93.7,6.05,8.12,1.68,4.08,1.15,17.334
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,2/4/20,2020,250,SM,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27.791,35.19,93.7,6.05,8.12,1.68,4.08,1.15,17.334
PUCL_WXX_OB_NS_SM,P_Caracol,PUCL,WXX,OB,NS,2/4/20,2020,combined,SUM,13,9,0,2,1,0,0,1,9,0,0,0,1,1,0,0,0,0,1,0,0,0,13,27.791,35.19,93.7,6.05,8.12,1.68,4.08,1.15,17.334
PAST_W00_IB_HS_LG,Pastores,PAST,W00,IB,HS,10/4/17,2017,500,LG,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.9,36.67,6,0.37,7.86,0.72,2.76,1.01,25.9
PAST_W00_IB_HS_SM,Pastores,PAST,W00,IB,HS,10/4/17,2017,250,SM,3,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29.9,36.67,6,0.37,7.86,0.72,2.76,1.01,25.9
PAST_W00_IB_HS_SM,Pastores,PAST,W00,IB,HS,10/4/17,2017,125,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29.9,36.67,6,0.37,7.86,0.72,2.76,1.01,25.9
PAST_W00_IB_HS_SM,Pastores,PAST,W00,IB,HS,10/4/17,2017,combined,SUM,5,3,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,21,29.9,36.67,6,0.37,7.86,0.72,2.76,1.01,25.9
PAST_W00_IB_HS_LG,Pastores,PAST,W00,IB,HS,10/11/17,2017,500,LG,5,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,4,29.9,36.63,6.2,0.38,7.92,1.43,4.22,1.54,25.2
PAST_W00_IB_HS_SM,Pastores,PAST,W00,IB,HS,10/11/17,2017,250,SM,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29.9,36.63,6.2,0.38,7.92,1.43,4.22,1.54,25.2
PAST_W00_IB_HS_SM,Pastores,PAST,W00,IB,HS,10/11/17,2017,125,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.9,36.63,6.2,0.38,7.92,1.43,4.22,1.54,25.2
PAST_W00_IB_HS_SM,Pastores,PAST,W00,IB,HS,10/11/17,2017,combined,SUM,7,0,0,4,1,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,9,29.9,36.63,6.2,0.38,7.92,1.43,4.22,1.54,25.2
PAST_W01_IB_HS_LG,Pastores,PAST,W01,IB,HS,10/16/17,2017,500,LG,12,3,0,3,3,0,1,2,3,0,0,0,0,3,0,0,1,0,2,0,0,0,2,30,36.66,6.9,0.42,8.05,3.32,5.9,2.16,24.7
PAST_W01_IB_HS_SM,Pastores,PAST,W01,IB,HS,10/16/17,2017,250,SM,12,2,0,0,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,36.66,6.9,0.42,8.05,3.32,5.9,2.16,24.7
PAST_W01_IB_HS_SM,Pastores,PAST,W01,IB,HS,10/16/17,2017,125,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36.66,6.9,0.42,8.05,3.32,5.9,2.16,24.7
PAST_W01_IB_HS_SM,Pastores,PAST,W01,IB,HS,10/16/17,2017,combined,SUM,24,5,0,3,5,0,1,10,5,0,0,0,0,3,0,0,1,0,2,2,0,0,2,30,36.66,6.9,0.42,8.05,3.32,5.9,2.16,24.7
PAST_W02_IB_HS_LG,Pastores,PAST,W02,IB,HS,10/24/17,2017,500,LG,10,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,30.1,36.69,6.3,0.39,8.3,1.13,3.04,1.11,25.8
PAST_W02_IB_HS_SM,Pastores,PAST,W02,IB,HS,10/24/17,2017,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.1,36.69,6.3,0.39,8.3,1.13,3.04,1.11,25.8
PAST_W02_IB_HS_SM,Pastores,PAST,W02,IB,HS,10/24/17,2017,125,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.1,36.69,6.3,0.39,8.3,1.13,3.04,1.11,25.8
PAST_W02_IB_HS_SM,Pastores,PAST,W02,IB,HS,10/24/17,2017,combined,SUM,10,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,7,30.1,36.69,6.3,0.39,8.3,1.13,3.04,1.11,25.8
PAST_W03_IB_HS_LG,Pastores,PAST,W03,IB,HS,11/2/17,2017,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,30.1,36.46,6.1,0.38,7.69,0.78,2.22,0.78,25.8
PAST_W03_IB_HS_SM,Pastores,PAST,W03,IB,HS,11/2/17,2017,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.1,36.46,6.1,0.38,7.69,0.78,2.22,0.78,25.8
PAST_W03_IB_HS_SM,Pastores,PAST,W03,IB,HS,11/2/17,2017,125,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1,36.46,6.1,0.38,7.69,0.78,2.22,0.78,25.8
PAST_W03_IB_HS_SM,Pastores,PAST,W03,IB,HS,11/2/17,2017,combined,SUM,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,30.1,36.46,6.1,0.38,7.69,0.78,2.22,0.78,25.8
PAST_W04_IB_HS_LG,Pastores,PAST,W04,IB,HS,11/7/17,2017,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,36.43,6.7,0.41,7.6,1.82,4.9,1.75,24.9
PAST_W04_IB_HS_SM,Pastores,PAST,W04,IB,HS,11/7/17,2017,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.3,36.43,6.7,0.41,7.6,1.82,4.9,1.75,24.9
PAST_W04_IB_HS_SM,Pastores,PAST,W04,IB,HS,11/7/17,2017,125,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,36.43,6.7,0.41,7.6,1.82,4.9,1.75,24.9
PAST_W04_IB_HS_SM,Pastores,PAST,W04,IB,HS,11/7/17,2017,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.3,36.43,6.7,0.41,7.6,1.82,4.9,1.75,24.9
PAST_W05_IB_HS_LG,Pastores,PAST,W05,IB,HS,11/14/17,2017,500,LG,4,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.5,36.38,6.9,0.42,8.07,2.24,6.29,2.27,24.5
PAST_W05_IB_HS_SM,Pastores,PAST,W05,IB,HS,11/14/17,2017,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.5,36.38,6.9,0.42,8.07,2.24,6.29,2.27,24.5
PAST_W05_IB_HS_SM,Pastores,PAST,W05,IB,HS,11/14/17,2017,125,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30.5,36.38,6.9,0.42,8.07,2.24,6.29,2.27,24.5
PAST_W05_IB_HS_SM,Pastores,PAST,W05,IB,HS,11/14/17,2017,combined,SUM,4,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,30.5,36.38,6.9,0.42,8.07,2.24,6.29,2.27,24.5
PAST_W06_IB_HS_LG,Pastores,PAST,W06,IB,HS,11/24/17,2017,500,LG,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,30.3,35.78,6.4,0.4,8.56,4.55,5.12,1.03,25.8
PAST_W06_IB_HS_SM,Pastores,PAST,W06,IB,HS,11/24/17,2017,250,SM,10,0,0,6,1,0,0,3,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,30.3,35.78,6.4,0.4,8.56,4.55,5.12,1.03,25.8
PAST_W06_IB_HS_SM,Pastores,PAST,W06,IB,HS,11/24/17,2017,125,SM,3,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,30.3,35.78,6.4,0.4,8.56,4.55,5.12,1.03,25.8
PAST_W06_IB_HS_SM,Pastores,PAST,W06,IB,HS,11/24/17,2017,combined,SUM,16,0,0,8,3,0,0,5,0,0,0,0,0,3,5,0,0,0,3,0,0,0,4,30.3,35.78,6.4,0.4,8.56,4.55,5.12,1.03,25.8
PAST_W07_IB_HS_LG,Pastores,PAST,W07,IB,HS,11/29/17,2017,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.5,35.7,6.5,0.4,8.1,4.7,3.16,0.64,26
PAST_W07_IB_HS_SM,Pastores,PAST,W07,IB,HS,11/29/17,2017,250,SM,6,0,0,6,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,30.5,35.7,6.5,0.4,8.1,4.7,3.16,0.64,26
PAST_W07_IB_HS_SM,Pastores,PAST,W07,IB,HS,11/29/17,2017,125,SM,8,0,0,5,1,0,2,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,30.5,35.7,6.5,0.4,8.1,4.7,3.16,0.64,26
PAST_W07_IB_HS_SM,Pastores,PAST,W07,IB,HS,11/29/17,2017,combined,SUM,14,0,0,11,1,0,2,0,0,0,0,0,0,5,6,0,0,0,1,0,0,0,4,30.5,35.7,6.5,0.4,8.1,4.7,3.16,0.64,26
PAST_W08_IB_HS_LG,Pastores,PAST,W08,IB,HS,12/6/17,2017,500,LG,7,0,0,6,1,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,4,30.6,35.68,6.8,0.42,8.02,2.65,9.84,3.67,25.8
PAST_W08_IB_HS_SM,Pastores,PAST,W08,IB,HS,12/6/17,2017,250,SM,4,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,30.6,35.68,6.8,0.42,8.02,2.65,9.84,3.67,25.8
PAST_W08_IB_HS_SM,Pastores,PAST,W08,IB,HS,12/6/17,2017,125,SM,3,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30.6,35.68,6.8,0.42,8.02,2.65,9.84,3.67,25.8
PAST_W08_IB_HS_SM,Pastores,PAST,W08,IB,HS,12/6/17,2017,combined,SUM,14,0,0,10,2,0,0,2,0,0,0,0,2,3,5,0,0,0,2,0,0,0,4,30.6,35.68,6.8,0.42,8.02,2.65,9.84,3.67,25.8
PAST_W09_IB_HS_LG,Pastores,PAST,W09,IB,HS,12/14/17,2017,500,LG,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,30.4,35.5,7,0.43,8,2.14,6.94,2.61,25.8
PAST_W09_IB_HS_SM,Pastores,PAST,W09,IB,HS,12/14/17,2017,250,SM,11,0,0,10,0,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,30.4,35.5,7,0.43,8,2.14,6.94,2.61,25.8
PAST_W09_IB_HS_SM,Pastores,PAST,W09,IB,HS,12/14/17,2017,125,SM,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.4,35.5,7,0.43,8,2.14,6.94,2.61,25.8
PAST_W09_IB_HS_SM,Pastores,PAST,W09,IB,HS,12/14/17,2017,combined,SUM,17,0,0,16,0,0,0,1,0,0,0,0,0,7,9,0,0,0,0,0,0,0,3,30.4,35.5,7,0.43,8,2.14,6.94,2.61,25.8
PAST_W10_IB_HS_LG,Pastores,PAST,W10,IB,HS,12/19/17,2017,500,LG,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27.5,34.84,65.9,4.29,8.26,0.67,3.75,1.44,25.9
PAST_W10_IB_HS_SM,Pastores,PAST,W10,IB,HS,12/19/17,2017,250,SM,5,1,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,27.5,34.84,65.9,4.29,8.26,0.67,3.75,1.44,25.9
PAST_W10_IB_HS_SM,Pastores,PAST,W10,IB,HS,12/19/17,2017,125,SM,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27.5,34.84,65.9,4.29,8.26,0.67,3.75,1.44,25.9
PAST_W10_IB_HS_SM,Pastores,PAST,W10,IB,HS,12/19/17,2017,combined,SUM,10,1,0,6,3,0,0,0,1,0,0,0,0,5,1,0,0,3,0,0,0,0,0,27.5,34.84,65.9,4.29,8.26,0.67,3.75,1.44,25.9
PAST_W11_IB_HS_LG,Pastores,PAST,W11,IB,HS,12/27/17,2017,500,LG,7,1,0,5,1,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,27.5,35.03,58,3.77,8.25,1.37,5.41,2.04,24.9
PAST_W11_IB_HS_SM,Pastores,PAST,W11,IB,HS,12/27/17,2017,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,35.03,58,3.77,8.25,1.37,5.41,2.04,24.9
PAST_W11_IB_HS_SM,Pastores,PAST,W11,IB,HS,12/27/17,2017,combined,SUM,7,1,0,5,1,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,27.5,35.03,58,3.77,8.25,1.37,5.41,2.04,24.9
PAST_W12_IB_NS_LG,Pastores,PAST,W12,IB,NS,1/10/18,2018,500,LG,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.7,34.99,23.1,1.49,8.1,0.6,3.6,1.38,24.9
PAST_W12_IB_NS_SM,Pastores,PAST,W12,IB,NS,1/10/18,2018,250,SM,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,34.99,23.1,1.49,8.1,0.6,3.6,1.38,24.9
PAST_W12_IB_NS_SM,Pastores,PAST,W12,IB,NS,1/10/18,2018,combined,SUM,6,5,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.7,34.99,23.1,1.49,8.1,0.6,3.6,1.38,24.9
PAST_W13_IB_NS_LG,Pastores,PAST,W13,IB,NS,1/17/18,2018,500,LG,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27.6,34.82,24.8,1.61,8.11,0.54,3.48,1.34,24.4
PAST_W13_IB_NS_SM,Pastores,PAST,W13,IB,NS,1/17/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.6,34.82,24.8,1.61,8.11,0.54,3.48,1.34,24.4
PAST_W13_IB_NS_SM,Pastores,PAST,W13,IB,NS,1/17/18,2018,combined,SUM,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,27.6,34.82,24.8,1.61,8.11,0.54,3.48,1.34,24.4
PAST_W14_IB_NS_LG,Pastores,PAST,W14,IB,NS,1/22/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,34.8,10.2,0.66,8.08,0.26,2.92,1.14,24.8
PAST_W14_IB_NS_SM,Pastores,PAST,W14,IB,NS,1/22/18,2018,250,SM,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,34.8,10.2,0.66,8.08,0.26,2.92,1.14,24.8
PAST_W14_IB_NS_SM,Pastores,PAST,W14,IB,NS,1/22/18,2018,combined,SUM,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,34.8,10.2,0.66,8.08,0.26,2.92,1.14,24.8
PAST_W15_IB_NS_LG,Pastores,PAST,W15,IB,NS,1/29/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,34.91,28.8,1.88,8.18,2.48,6.59,2.48,21.7
PAST_W15_IB_NS_SM,Pastores,PAST,W15,IB,NS,1/29/18,2018,250,SM,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,34.91,28.8,1.88,8.18,2.48,6.59,2.48,21.7
PAST_W15_IB_NS_SM,Pastores,PAST,W15,IB,NS,1/29/18,2018,combined,SUM,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,34.91,28.8,1.88,8.18,2.48,6.59,2.48,21.7
PAST_W16_IB_NS_LG,Pastores,PAST,W16,IB,NS,2/6/18,2018,500,LG,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,26.9,34.9,65,4.27,8.39,1.25,5.59,2.11,22.9
PAST_W16_IB_NS_SM,Pastores,PAST,W16,IB,NS,2/6/18,2018,250,SM,5,3,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,3,26.9,34.9,65,4.27,8.39,1.25,5.59,2.11,22.9
PAST_W16_IB_NS_SM,Pastores,PAST,W16,IB,NS,2/6/18,2018,combined,SUM,8,3,0,3,2,0,0,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0,3,26.9,34.9,65,4.27,8.39,1.25,5.59,2.11,22.9
